NUMERO_CUENTA,MES,ANIO,IMPORTE
7050001,2,2025,-33
7050001,2,2025,-39
7050001,2,2025,-64
7050001,2,2025,-135
7050001,2,2025,-2842
7050001,2,2025,-1809
7050001,2,2025,-750
7050001,2,2025,-369
7050001,2,2025,-1464
7050001,2,2025,-923
7050001,2,2025,-30
7050001,2,2025,-30
7050001,2,2025,-30
7050001,2,2025,-30
7050001,2,2025,-30
7050001,2,2025,-30
7050001,2,2025,-30
7050001,2,2025,-30
7050001,2,2025,-30
7050001,2,2025,-17
7050001,2,2025,-257
7050001,2,2025,-15
7050001,2,2025,-48
7050001,2,2025,-112
7050001,2,2025,-55
7050001,2,2025,-15
7050001,2,2025,-15
7050001,2,2025,-449
7050001,2,2025,-1103
7050001,2,2025,-638
7050001,2,2025,-430
7050001,2,2025,-6935
7050001,2,2025,-24545
7050001,2,2025,-13552
7050001,2,2025,-44540
7050001,2,2025,-1859
7050001,2,2025,-46399
7050001,2,2025,-22751
7050001,2,2025,-246
7050001,2,2025,-145
7050001,2,2025,-441
7050001,2,2025,-1541
7050001,2,2025,-4015
7050001,2,2025,-442
7050001,2,2025,-1510
7050001,2,2025,-55056
7050001,2,2025,-777
7050001,2,2025,-27
7050001,2,2025,-55
7050001,2,2025,-279
7050001,2,2025,-490
7050001,2,2025,-425
7050001,2,2025,-39
7050001,2,2025,-512
7050001,2,2025,-90
7050001,2,2025,-7
7050001,2,2025,-2861
7050001,2,2025,-1133
7050001,2,2025,-513
7050001,2,2025,-6599
7050001,2,2025,-3160
7050001,2,2025,-2376
7050001,2,2025,-3027
7050001,2,2025,-2212
7050001,2,2025,-3361
7050001,2,2025,-1836
7050001,2,2025,-1483
7050001,2,2025,-7371
7050001,2,2025,-100
7050001,2,2025,-100
7050001,2,2025,-60
7050001,2,2025,-90
7050001,2,2025,-1048
7050001,2,2025,-72
7050001,2,2025,-109
7050001,2,2025,-5298
7050001,2,2025,-168
7050001,2,2025,-1860
7050001,2,2025,-2015
7050001,2,2025,-1865
7050001,2,2025,-2581
7050001,2,2025,-1425
7050001,2,2025,-405
7050001,2,2025,-930
7050001,2,2025,-798
7050001,2,2025,-1012
7050001,2,2025,-2132
7050001,2,2025,-2297
7050001,2,2025,-1179
7050001,2,2025,-4767
7050001,2,2025,-2370
7050001,2,2025,-3539
7050001,2,2025,-12067
7050001,2,2025,-5528
7050001,2,2025,-6864
7050001,2,2025,-6936
7050001,2,2025,-5460
7050001,2,2025,-3230
7050001,2,2025,-2144
7050001,2,2025,-3273
7050001,2,2025,-369
7050001,2,2025,-8781
7050001,2,2025,-410
7050001,2,2025,-4206
7050001,2,2025,-1354
7050001,2,2025,-1837
7050001,2,2025,-4354
7050001,2,2025,-2924
7050001,2,2025,-16359
7050001,2,2025,-11131
7050001,2,2025,-1398
7050001,2,2025,-580
7050001,2,2025,-1669
7050001,2,2025,-7752
7050001,2,2025,-7987
7050001,2,2025,-334
7050001,2,2025,-155
7050001,2,2025,-97
6623001,2,2025,728
6623001,2,2025,945
6623001,2,2025,118
6623001,2,2025,51
6623001,2,2025,142
6623001,2,2025,123
6623001,2,2025,1
6623001,2,2025,-1
6623001,2,2025,68
6623001,2,2025,68
6623001,2,2025,68
6623001,2,2025,-3
6623001,2,2025,532
6623001,2,2025,-1
6623001,2,2025,-1
6623001,2,2025,-1
6623001,2,2025,-1
6623001,2,2025,92
6623001,2,2025,435
6420001,2,2025,151
6420001,2,2025,116
6420001,2,2025,113
6420001,2,2025,28
6420001,2,2025,1223
6420001,2,2025,121
6420001,2,2025,233
6420001,2,2025,1437
6420001,2,2025,10090
6420001,2,2025,-548
6420001,2,2025,398
6420001,2,2025,1155
6420001,2,2025,1117
6420001,2,2025,203
6420001,2,2025,26
6420001,2,2025,1543
6420001,2,2025,931
6420001,2,2025,5501
6420001,2,2025,714
6420001,2,2025,56
6420001,2,2025,130
6420001,2,2025,5
6420001,2,2025,35
6420001,2,2025,37
6420001,2,2025,1245
6420001,2,2025,32
6420001,2,2025,211
6420001,2,2025,2477
6420001,2,2025,1052
6420001,2,2025,438
6420001,2,2025,3106
6420001,2,2025,988
6420001,2,2025,1227
6420001,2,2025,1103
6420001,2,2025,2301
6420001,2,2025,508
6420001,2,2025,45
6420001,2,2025,8384
6420001,2,2025,1696
6420001,2,2025,1952
6420001,2,2025,1417
6420001,2,2025,237
6420001,2,2025,2170
6420001,2,2025,3756
6420001,2,2025,778
6420001,2,2025,5947
6420001,2,2025,8198
6420001,2,2025,1257
6420001,2,2025,1270
6420001,2,2025,894
6420001,2,2025,191
6420001,2,2025,814
6420001,2,2025,1440
6420001,2,2025,132
6420001,2,2025,1148
6420001,2,2025,626
6420001,2,2025,914
6420001,2,2025,695
6420001,2,2025,388
6420001,2,2025,1627
6420001,2,2025,296
6420001,2,2025,9963
6420001,2,2025,12080
6420001,2,2025,270
6420001,2,2025,35
6420001,2,2025,40
6420001,2,2025,35
6420001,2,2025,35
6420001,2,2025,35
6420001,2,2025,35
6420001,2,2025,5981
6420001,2,2025,503
6420001,2,2025,2068
6420001,2,2025,1709
6420001,2,2025,12
6420001,2,2025,5895
6420001,2,2025,15
6420001,2,2025,3487
6420001,2,2025,1994
6420001,2,2025,1524
6420001,2,2025,3354
6420001,2,2025,7793
6420001,2,2025,1444
6420001,2,2025,1576
6420001,2,2025,603
6420001,2,2025,1337
6420001,2,2025,5615
6420001,2,2025,22
6420001,2,2025,18534
6420001,2,2025,789
6420001,2,2025,3030
6420001,2,2025,19
6420001,2,2025,4730
6420001,2,2025,344
6420001,2,2025,527
6420001,2,2025,596
6420001,2,2025,998
6420001,2,2025,1122
6420001,2,2025,706
6420001,2,2025,1064
6420001,2,2025,2361
6420001,2,2025,1008
6420001,2,2025,164
6420001,2,2025,126
6420001,2,2025,88
6420001,2,2025,34
6420001,2,2025,432
6420001,2,2025,97
6420001,2,2025,95
6420001,2,2025,24
6420001,2,2025,1008
6420001,2,2025,350
6420001,2,2025,47
6420001,2,2025,85
6420001,2,2025,195
6420001,2,2025,7
6420001,2,2025,64
6420001,2,2025,30
6420001,2,2025,121
6420001,2,2025,16
6420001,2,2025,64
6420001,2,2025,85
6420001,2,2025,171
6420001,2,2025,189
6420001,2,2025,478
6420001,2,2025,80
6420001,2,2025,1882
6420001,2,2025,1020
6420001,2,2025,57
6420001,2,2025,170
6420001,2,2025,97
6420001,2,2025,16
6420001,2,2025,2
6420001,2,2025,12
6420001,2,2025,33
6420001,2,2025,35
6420001,2,2025,213
6420001,2,2025,68
6420001,2,2025,121
6420001,2,2025,335
6420001,2,2025,127
6420001,2,2025,228
6420001,2,2025,100
6420001,2,2025,67
6420001,2,2025,52
6420001,2,2025,23
6420001,2,2025,264
6420001,2,2025,159
6420001,2,2025,115
6420001,2,2025,66
6420001,2,2025,100
6420001,2,2025,111
6420001,2,2025,54
6420001,2,2025,29
6420001,2,2025,7233
6420001,2,2025,17
6420001,2,2025,453
6420001,2,2025,3286
6420001,2,2025,5736
6420001,2,2025,10308
6420001,2,2025,3716
6420001,2,2025,1993
6420001,2,2025,224
6420001,2,2025,911
6420001,2,2025,628
6420001,2,2025,727
6420001,2,2025,681
6420001,2,2025,1890
6420001,2,2025,1738
6420001,2,2025,64
6420001,2,2025,459
6420001,2,2025,419
6420001,2,2025,3856
6420001,2,2025,926
6420001,2,2025,1605
6420001,2,2025,17
6420001,2,2025,1068
6420001,2,2025,922
6420001,2,2025,108
6420001,2,2025,462
6420001,2,2025,230
6420001,2,2025,508
6420001,2,2025,923
6420001,2,2025,369
6420001,2,2025,2635
6420001,2,2025,3234
6420001,2,2025,731
6420001,2,2025,1749
6420001,2,2025,4288
6420001,2,2025,580
6420001,2,2025,6001
6420001,2,2025,388
6420001,2,2025,2715
6420001,2,2025,885
6420001,2,2025,1474
6420001,2,2025,6038
6420001,2,2025,46
6420001,2,2025,2859
6420001,2,2025,15
6420001,2,2025,425
6420001,2,2025,484
6420001,2,2025,44
6420001,2,2025,20
6420001,2,2025,18
6420001,2,2025,345
6420001,2,2025,175
6420001,2,2025,1600
6420001,2,2025,230
6420001,2,2025,639
6420001,2,2025,361
6420001,2,2025,2632
6420001,2,2025,21912
6420001,2,2025,1445
6420001,2,2025,582
6420001,2,2025,1075
6420001,2,2025,713
6420001,2,2025,911
6420001,2,2025,584
6420001,2,2025,1639
6420001,2,2025,2953
6420001,2,2025,1431
6420001,2,2025,1876
6420001,2,2025,2403
6420001,2,2025,-217
6420001,2,2025,2816
6420001,2,2025,722
6420001,2,2025,631
6420001,2,2025,2678
6420001,2,2025,531
6420001,2,2025,2155
6420001,2,2025,59
6420001,2,2025,1535
6420001,2,2025,101
6420001,2,2025,3102
6420001,2,2025,119
6420001,2,2025,1078
6420001,2,2025,10
6420001,2,2025,81
6420001,2,2025,1482
6420001,2,2025,492
6420001,2,2025,11535
6420001,2,2025,1537
6420001,2,2025,30
6420001,2,2025,1378
6420001,2,2025,1159
6420001,2,2025,56
6420001,2,2025,169
6420001,2,2025,464
6420001,2,2025,1823
6420001,2,2025,1366
6420001,2,2025,10
6420001,2,2025,470
6420001,2,2025,10
6420001,2,2025,2862
6420001,2,2025,117
6420001,2,2025,2628
6420001,2,2025,137
6420001,2,2025,1439
6420001,2,2025,6
6420001,2,2025,12
6420001,2,2025,1
6420001,2,2025,619
6420001,2,2025,1324
6420001,2,2025,23
6420001,2,2025,130
6420001,2,2025,65
6420001,2,2025,14
6420001,2,2025,38
6400005,2,2025,-11703
6400005,2,2025,-11703
6400005,2,2025,-7998
6400005,2,2025,-7998
6400001,2,2025,347
6400001,2,2025,344
6400001,2,2025,317
6400001,2,2025,84
6400001,2,2025,1054
6400001,2,2025,49
6400001,2,2025,6006
6400001,2,2025,46
6400001,2,2025,282
6400001,2,2025,8708
6400001,2,2025,1971
6400001,2,2025,8750
6400001,2,2025,3124
6400001,2,2025,336
6400001,2,2025,2386
6400001,2,2025,3572
6400001,2,2025,25245
6400001,2,2025,1041
6400001,2,2025,1492
6400001,2,2025,3253
6400001,2,2025,3271
6400001,2,2025,1852
6400001,2,2025,2318
6400001,2,2025,4365
6400001,2,2025,2806
6400001,2,2025,18040
6400001,2,2025,2149
6400001,2,2025,164
6400001,2,2025,1111
6400001,2,2025,387
6400001,2,2025,11
6400001,2,2025,99
6400001,2,2025,109
6400001,2,2025,3041
6400001,2,2025,96
6400001,2,2025,636
6400001,2,2025,6863
6400001,2,2025,3087
6400001,2,2025,1292
6400001,2,2025,9006
6400001,2,2025,5053
6400001,2,2025,3766
6400001,2,2025,3284
6400001,2,2025,7159
6400001,2,2025,1257
6400001,2,2025,134
6400001,2,2025,30607
6400001,2,2025,5350
6400001,2,2025,5872
6400001,2,2025,4279
6400001,2,2025,710
6400001,2,2025,7548
6400001,2,2025,11350
6400001,2,2025,2422
6400001,2,2025,17883
6400001,2,2025,30553
6400001,2,2025,3837
6400001,2,2025,3028
6400001,2,2025,2588
6400001,2,2025,1248
6400001,2,2025,3284
6400001,2,2025,4435
6400001,2,2025,435
6400001,2,2025,3673
6400001,2,2025,1870
6400001,2,2025,2754
6400001,2,2025,2153
6400001,2,2025,1193
6400001,2,2025,4651
6400001,2,2025,1017
6400001,2,2025,31258
6400001,2,2025,43979
6400001,2,2025,1821
6400001,2,2025,83
6400001,2,2025,97
6400001,2,2025,82
6400001,2,2025,82
6400001,2,2025,82
6400001,2,2025,82
6400001,2,2025,17747
6400001,2,2025,1543
6400001,2,2025,6169
6400001,2,2025,4494
6400001,2,2025,36
6400001,2,2025,16566
6400001,2,2025,44
6400001,2,2025,10822
6400001,2,2025,6084
6400001,2,2025,4750
6400001,2,2025,20500
6400001,2,2025,25061
6400001,2,2025,4500
6400001,2,2025,5000
6400001,2,2025,1878
6400001,2,2025,4816
6400001,2,2025,16839
6400001,2,2025,64
6400001,2,2025,55293
6400001,2,2025,2377
6400001,2,2025,7856
6400001,2,2025,41
6400001,2,2025,12210
6400001,2,2025,1036
6400001,2,2025,1566
6400001,2,2025,1486
6400001,2,2025,2968
6400001,2,2025,3382
6400001,2,2025,4077
6400001,2,2025,3477
6400001,2,2025,7026
6400001,2,2025,2894
6400001,2,2025,468
6400001,2,2025,372
6400001,2,2025,249
6400001,2,2025,95
6400001,2,2025,1086
6400001,2,2025,291
6400001,2,2025,262
6400001,2,2025,71
6400001,2,2025,2339
6400001,2,2025,18
6400001,2,2025,183
6400001,2,2025,252
6400001,2,2025,601
6400001,2,2025,20
6400001,2,2025,174
6400001,2,2025,91
6400001,2,2025,363
6400001,2,2025,48
6400001,2,2025,194
6400001,2,2025,266
6400001,2,2025,515
6400001,2,2025,546
6400001,2,2025,1917
6400001,2,2025,258
6400001,2,2025,5792
6400001,2,2025,2783
6400001,2,2025,172
6400001,2,2025,492
6400001,2,2025,335
6400001,2,2025,43
6400001,2,2025,10
6400001,2,2025,35
6400001,2,2025,98
6400001,2,2025,105
6400001,2,2025,571
6400001,2,2025,207
6400001,2,2025,344
6400001,2,2025,876
6400001,2,2025,385
6400001,2,2025,695
6400001,2,2025,285
6400001,2,2025,202
6400001,2,2025,145
6400001,2,2025,68
6400001,2,2025,794
6400001,2,2025,585
6400001,2,2025,345
6400001,2,2025,197
6400001,2,2025,287
6400001,2,2025,333
6400001,2,2025,161
6400001,2,2025,86
6400001,2,2025,19451
6400001,2,2025,43
6400001,2,2025,1309
6400001,2,2025,9895
6400001,2,2025,17356
6400001,2,2025,29053
6400001,2,2025,10752
6400001,2,2025,1
6400001,2,2025,675
6400001,2,2025,3555
6400001,2,2025,1403
6400001,2,2025,2159
6400001,2,2025,1551
6400001,2,2025,5770
6400001,2,2025,3742
6400001,2,2025,193
6400001,2,2025,1382
6400001,2,2025,1429
6400001,2,2025,10920
6400001,2,2025,2792
6400001,2,2025,4954
6400001,2,2025,1382
6400001,2,2025,2780
6400001,2,2025,2573
6400001,2,2025,3991
6400001,2,2025,1240
6400001,2,2025,725
6400001,2,2025,1532
6400001,2,2025,2782
6400001,2,2025,1792
6400001,2,2025,7461
6400001,2,2025,8286
6400001,2,2025,1761
6400001,2,2025,7020
6400001,2,2025,14930
6400001,2,2025,1327
6400001,2,2025,21942
6400001,2,2025,1220
6400001,2,2025,8002
6400001,2,2025,2667
6400001,2,2025,3196
6400001,2,2025,15779
6400001,2,2025,101
6400001,2,2025,7743
6400001,2,2025,43
6400001,2,2025,1280
6400001,2,2025,1275
6400001,2,2025,121
6400001,2,2025,42
6400001,2,2025,50
6400001,2,2025,927
6400001,2,2025,456
6400001,2,2025,4290
6400001,2,2025,670
6400001,2,2025,1905
6400001,2,2025,865
6400001,2,2025,47
6400001,2,2025,66030
6400001,2,2025,4335
6400001,2,2025,1746
6400001,2,2025,3241
6400001,2,2025,392
6400001,2,2025,2747
6400001,2,2025,1757
6400001,2,2025,6058
6400001,2,2025,195
6400001,2,2025,9467
6400001,2,2025,5302
6400001,2,2025,7139
6400001,2,2025,895
6400001,2,2025,7265
6400001,2,2025,2250
6400001,2,2025,1901
6400001,2,2025,13121
6400001,2,2025,1585
6400001,2,2025,6495
6400001,2,2025,175
6400001,2,2025,4608
6400001,2,2025,302
6400001,2,2025,9325
6400001,2,2025,353
6400001,2,2025,3094
6400001,2,2025,21
6400001,2,2025,244
6400001,2,2025,3828
6400001,2,2025,42
6400001,2,2025,1477
6400001,2,2025,41820
6400001,2,2025,4101
6400001,2,2025,88
6400001,2,2025,3377
6400001,2,2025,3492
6400001,2,2025,167
6400001,2,2025,381
6400001,2,2025,113
6400001,2,2025,5474
6400001,2,2025,4119
6400001,2,2025,30
6400001,2,2025,4278
6400001,2,2025,30
6400001,2,2025,9364
6400001,2,2025,350
6400001,2,2025,7707
6400001,2,2025,419
6400001,2,2025,4166
6290103,2,2025,27927
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,31
6290009,2,2025,80
6290009,2,2025,35
6290009,2,2025,3
6290009,2,2025,15
6290009,2,2025,197
6290009,2,2025,104
6290009,2,2025,12
6290009,2,2025,6
6290009,2,2025,12
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,68
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,23
6290009,2,2025,57
6290009,2,2025,7
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,8
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,-42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,61
6290009,2,2025,42
6290009,2,2025,9
6290009,2,2025,6
6290009,2,2025,16
6290009,2,2025,63
6290009,2,2025,123
6290009,2,2025,52
6290009,2,2025,42
6290009,2,2025,13
6290009,2,2025,42
6290009,2,2025,95
6290009,2,2025,27
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,22
6290009,2,2025,15
6290009,2,2025,42
6290009,2,2025,23
6290009,2,2025,54
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,40
6290009,2,2025,11
6290009,2,2025,23
6290009,2,2025,42
6290009,2,2025,31
6290009,2,2025,57
6290009,2,2025,10
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,70
6290009,2,2025,57
6290009,2,2025,32
6290009,2,2025,59
6290009,2,2025,7
6290009,2,2025,57
6290009,2,2025,23
6290009,2,2025,23
6290009,2,2025,22
6290009,2,2025,31
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,10
6290009,2,2025,42
6290009,2,2025,23
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,31
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,60
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,23
6290009,2,2025,31
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,31
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,23
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,10
6290009,2,2025,60
6290009,2,2025,10
6290009,2,2025,60
6290009,2,2025,200
6290009,2,2025,10
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,10
6290009,2,2025,7
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,7
6290009,2,2025,95
6290009,2,2025,29
6290009,2,2025,13
6290009,2,2025,4
6290009,2,2025,23
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,28
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,42
6290009,2,2025,42
6290009,2,2025,57
6290009,2,2025,37
6290009,2,2025,10
6290009,2,2025,18
6290009,2,2025,23
6290009,2,2025,60
6290009,2,2025,676
6290009,2,2025,55
6290009,2,2025,5
6290009,2,2025,157
6290009,2,2025,16
6290009,2,2025,13
6290009,2,2025,6
6290009,2,2025,53
6290009,2,2025,21
6290009,2,2025,50
6290009,2,2025,9
6290009,2,2025,60
6290009,2,2025,7
6290009,2,2025,25
6290009,2,2025,3
6290009,2,2025,6
6290009,2,2025,4
6290009,2,2025,25
6290009,2,2025,29
6290009,2,2025,23
6290009,2,2025,13
6290009,2,2025,42
6290009,2,2025,3
6290009,2,2025,14
6290009,2,2025,2
6290009,2,2025,3
6290009,2,2025,9
6290009,2,2025,31
6290009,2,2025,23
6290009,2,2025,57
6290009,2,2025,5
6290009,2,2025,57
6290009,2,2025,9
6290009,2,2025,10
6290009,2,2025,6
6290009,2,2025,15
6290009,2,2025,-42
6290009,2,2025,42
6290009,2,2025,12
6290009,2,2025,33
6290009,2,2025,72
6290009,2,2025,14
6290009,2,2025,5
6290009,2,2025,5
6290009,2,2025,4
6290009,2,2025,7
6290009,2,2025,4
6290009,2,2025,62
6290009,2,2025,25
6290009,2,2025,28
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,19
6290009,2,2025,19
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,19
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,19
6290009,2,2025,170
6290009,2,2025,5
6290009,2,2025,5
6290009,2,2025,5
6290009,2,2025,5
6290009,2,2025,18
6290009,2,2025,13
6290009,2,2025,134
6290009,2,2025,50
6290009,2,2025,52
6290009,2,2025,8
6290009,2,2025,91
6290009,2,2025,46
6290009,2,2025,61
6290009,2,2025,37
6290009,2,2025,19
6290009,2,2025,26
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,26
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,26
6290009,2,2025,19
6290009,2,2025,26
6290009,2,2025,26
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,92
6290009,2,2025,92
6290009,2,2025,92
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,26
6290009,2,2025,26
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,43
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,19
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,6
6290009,2,2025,5
6290009,2,2025,31
6290009,2,2025,11
6290009,2,2025,34
6290009,2,2025,27
6290009,2,2025,25
6290009,2,2025,57
6290009,2,2025,35
6290009,2,2025,26
6290009,2,2025,19
6290009,2,2025,18
6290009,2,2025,28
6290009,2,2025,51
6290009,2,2025,23
6290009,2,2025,11
6290009,2,2025,28
6290009,2,2025,1
6290009,2,2025,41
6290009,2,2025,170
6290009,2,2025,75
6290009,2,2025,172
6290009,2,2025,9
6290009,2,2025,132
6290009,2,2025,30
6290009,2,2025,2
6290009,2,2025,8
6290009,2,2025,106
6290009,2,2025,6
6290009,2,2025,5
6290009,2,2025,2
6290009,2,2025,9
6290009,2,2025,147
6290009,2,2025,15
6290009,2,2025,160
6290009,2,2025,9
6290009,2,2025,46
6290009,2,2025,28
6290009,2,2025,15
6290009,2,2025,30
6290009,2,2025,29
6290009,2,2025,15
6290009,2,2025,17
6290009,2,2025,30
6290009,2,2025,34
6290009,2,2025,66
6290009,2,2025,88
6290009,2,2025,172
6290009,2,2025,102
6290009,2,2025,120
6290009,2,2025,25
6290009,2,2025,79
6290009,2,2025,69
6290009,2,2025,17
6290009,2,2025,25
6290009,2,2025,25
6290009,2,2025,12
6290009,2,2025,50
6290009,2,2025,50
6290009,2,2025,8
6290009,2,2025,5
6290009,2,2025,50
6290009,2,2025,25
6290009,2,2025,15
6290009,2,2025,8
6290009,2,2025,18
6290009,2,2025,52
6290009,2,2025,75
6290009,2,2025,71
6290009,2,2025,104
6290009,2,2025,58
6290009,2,2025,64
6290009,2,2025,49
6290009,2,2025,18
6290009,2,2025,85
6290009,2,2025,4
6290009,2,2025,6
6290009,2,2025,50
6290009,2,2025,4
6290009,2,2025,4
6290009,2,2025,35
6290009,2,2025,15
6290009,2,2025,10
6290009,2,2025,154
6290009,2,2025,318
6290009,2,2025,34
6290009,2,2025,7
6290009,2,2025,132
6290009,2,2025,10
6290009,2,2025,17
6290009,2,2025,88
6290009,2,2025,46
6290009,2,2025,147
6290009,2,2025,-63
6290009,2,2025,-20
6290009,2,2025,-23
6290009,2,2025,-42
6290009,2,2025,-57
6290009,2,2025,-31
6290009,2,2025,-57
